timestamp, accelerationX, accelerationY, accelerationZ, UUID 
1519919573678,2.518700122833252,-8.236053466796875,-7.469909191131592,,eaf44f6428162a27
1519919573736,2.7293899059295654,-16.864757537841797,-0.1149216815829277,,eaf44f6428162a27
1519919573785,9.586383819580078,-5.679046630859375,4.95120906829834,,eaf44f6428162a27
1519919573824,3.7253777980804443,-9.27034854888916,2.1547815799713135,,eaf44f6428162a27
1519919573912,-0.6991068720817566,-6.45476770401001,-1.6089035272598267,,eaf44f6428162a27
1519919574078,4.711789131164551,-10.496180534362793,-2.7102363109588623,,eaf44f6428162a27
1519919574175,-3.19865345954895,-14.872780799865723,-3.773261785507202,,eaf44f6428162a27
1519919574243,-2.2409727573394775,-12.210428237915039,-3.620033025741577,,eaf44f6428162a27
1519919574332,5.286397457122803,-20.915746688842773,1.1779472827911377,,eaf44f6428162a27
1519919574383,8.245630264282227,-11.128249168395996,-0.40222588181495667,,eaf44f6428162a27
1519919574439,-0.3256114423274994,-8.9064302444458,2.346317768096924,,eaf44f6428162a27
1519919574585,-2.078166961669922,-9.27034854888916,-12.430695533752441,,eaf44f6428162a27
1519919574654,0.38307225704193115,-8.245630264282227,-7.623138427734375,,eaf44f6428162a27
1519919574722,3.1028854846954346,-3.1890766620635986,5.1810526847839355,,eaf44f6428162a27
1519919574800,0.13407529890537262,-0.8331822156906128,3.907337188720703,,eaf44f6428162a27
1519919574883,-1.5514427423477173,-10.917559623718262,-0.4118026793003082,,eaf44f6428162a27
1519919574976,2.1356279850006104,-7.479485988616943,-4.721365928649902,,eaf44f6428162a27
1519919575044,1.9057846069335938,-4.405331134796143,0.2777273952960968,,eaf44f6428162a27
1519919575123,-0.2585737705230713,-9.289502143859863,-1.867477297782898,,eaf44f6428162a27
1519919575181,-1.742978811264038,-14.97812557220459,-0.727837324142456,,eaf44f6428162a27
1519919575230,1.216254472732544,-12.344504356384277,-4.836287498474121,,eaf44f6428162a27
1519919575289,1.599326729774475,-10.266336441040039,-3.533841609954834,,eaf44f6428162a27
1519919575367,3.5051112174987793,-16.4625301361084,0.8427590131759644,,eaf44f6428162a27
1519919575518,-0.33518823981285095,-2.403778553009033,1.2641384601593018,,eaf44f6428162a27
1519919575797,3.294421434402466,-25.15827178955078,1.235408067703247,,eaf44f6428162a27
1519919575963,-1.5418659448623657,-11.243170738220215,-0.40222588181495667,,eaf44f6428162a27
1519919576118,1.8195933103561401,-7.766790390014648,-3.88818359375,,eaf44f6428162a27
1519919576167,0.019153613597154617,-12.97657299041748,-0.5554547905921936,,eaf44f6428162a27
1519919576206,-2.38462495803833,-13.656526565551758,-0.6512228846549988,,eaf44f6428162a27
1519919576245,1.091755986213684,-13.55118179321289,-2.6623523235321045,,eaf44f6428162a27
1519919576295,-1.7142484188079834,-12.60307788848877,-2.298433542251587,,eaf44f6428162a27
1519919576333,2.3367409706115723,-13.79060173034668,6.14831018447876,,eaf44f6428162a27
1519919576362,2.7772738933563232,-18.272546768188477,2.2601263523101807,,eaf44f6428162a27
1519919576392,4.520252704620361,-17.966089248657227,1.9728221893310547,,eaf44f6428162a27
1519919576412,5.717353820800781,-16.079458236694336,0.2968810200691223,,eaf44f6428162a27
1519919576446,2.9496564865112305,-9.892841339111328,-0.4884171485900879,,eaf44f6428162a27
1519919576489,-0.7182605266571045,-7.546523571014404,2.030282974243164,,eaf44f6428162a27
1519919576519,0.9672574996948242,-3.2082302570343018,2.078166961669922,,eaf44f6428162a27
1519919576538,2.3080103397369385,-0.43095630407333374,1.8291701078414917,,eaf44f6428162a27
1519919576568,2.853888511657715,1.359906554222107,1.3407529592514038,,eaf44f6428162a27
1519919576598,1.2832920551300049,-0.9097966551780701,-0.22026655077934265,,eaf44f6428162a27
1519919576646,1.1300631761550903,-9.509769439697266,-6.847416877746582,,eaf44f6428162a27
1519919576665,5.870582580566406,-18.71308135986328,-15.993267059326172,,eaf44f6428162a27
1519919576694,4.194641590118408,-21.365856170654297,-14.719552040100098,,eaf44f6428162a27
1519919576714,0.20111294090747833,-10.371682167053223,-8.743624687194824,,eaf44f6428162a27
1519919576734,-4.817133903503418,-2.3750481605529785,-6.71334171295166,,eaf44f6428162a27
1519919576764,0.1149216815829277,-5.937620162963867,0.33518823981285095,,eaf44f6428162a27
1519919576782,2.9017724990844727,-16.82645034790039,6.665457725524902,,eaf44f6428162a27
1519919576821,12.057199478149414,-14.958971977233887,0.1628057211637497,,eaf44f6428162a27
1519919576841,9.222464561462402,-2.470816135406494,-3.7445313930511475,,eaf44f6428162a27
1519919576870,1.9536685943603516,-7.766790390014648,5.899312973022461,,eaf44f6428162a27
1519919576900,-3.045424461364746,-11.836933135986328,5.458779811859131,,eaf44f6428162a27
1519919576939,-1.7908629179000854,-11.741165161132812,-0.019153613597154617,,eaf44f6428162a27
1519919576968,-0.3064578175544739,-6.550535678863525,-1.0630255937576294,,eaf44f6428162a27
1519919577007,1.6280571222305298,-7.364564418792725,-1.216254472732544,,eaf44f6428162a27
1519919577046,-0.3256114423274994,-6.904877662658691,0.4118026793003082,,eaf44f6428162a27
1519919577066,2.5091233253479004,-6.445190906524658,1.359906554222107,,eaf44f6428162a27
1519919577086,4.903325080871582,-7.268796443939209,-0.9481038451194763,,eaf44f6428162a27
1519919577124,1.742978811264038,-9.653421401977539,-3.064578056335449,,eaf44f6428162a27
1519919577163,0.009576806798577309,-12.29662036895752,-0.5267243981361389,,eaf44f6428162a27
1519919577203,-1.2258312702178955,-14.48970890045166,-0.14365209639072418,,eaf44f6428162a27
1519919577241,3.5913026332855225,-14.154520034790039,-0.7469909191131592,,eaf44f6428162a27
1519919577251,4.424484729766846,-13.493721008300781,-2.8443117141723633,,eaf44f6428162a27
1519919577281,0.5650315880775452,-14.135366439819336,-3.0166940689086914,,eaf44f6428162a27
1519919577319,-2.0685901641845703,-10.333374977111816,-3.265691041946411,,eaf44f6428162a27
1519919577349,1.867477297782898,-14.355633735656738,5.880159378051758,,eaf44f6428162a27
1519919577388,2.365471363067627,-15.552734375,2.250549554824829,,eaf44f6428162a27
1519919577420,4.5394062995910645,-16.22311019897461,0.24899697303771973,,eaf44f6428162a27
1519919577446,3.5051112174987793,-11.980585098266602,0.6703764796257019,,eaf44f6428162a27
1519919577515,0.35434186458587646,-4.903325080871582,2.4133553504943848,,eaf44f6428162a27
1519919577544,1.9728221893310547,-0.6129156351089478,2.212242364883423,,eaf44f6428162a27
1519919577554,2.3367409706115723,0.7852981686592102,1.723825216293335,,eaf44f6428162a27
1519919577583,2.920926094055176,2.0015525817871094,0.24899697303771973,,eaf44f6428162a27
1519919577622,1.2832920551300049,-0.3447650372982025,-1.4173674583435059,,eaf44f6428162a27
1519919577642,0.8044517636299133,-4.424484729766846,-2.31758713722229,,eaf44f6428162a27
1519919577661,0.20111294090747833,-11.013327598571777,-6.856993675231934,,eaf44f6428162a27
1519919577691,6.493074893951416,-22.505495071411133,-19.239805221557617,,eaf44f6428162a27
1519919577720,0.07661445438861847,-14.987702369689941,-11.061211585998535,,eaf44f6428162a27
1519919577739,-4.568136692047119,-5.544970989227295,-5.966350555419922,,eaf44f6428162a27
1519919577769,-4.2329487800598145,-1.4077905416488647,-0.7469909191131592,,eaf44f6428162a27
1519919577808,7.603984832763672,-21.26051139831543,3.064578056335449,,eaf44f6428162a27
1519919577839,8.676587104797363,-8.159439086914062,3.1890766620635986,,eaf44f6428162a27
1519919577857,9.797073364257812,0.2106897532939911,-3.0550012588500977,,eaf44f6428162a27
1519919577886,4.577713489532471,-7.709329605102539,4.405331134796143,,eaf44f6428162a27
1519919577925,-5.851428985595703,-16.127342224121094,-1.0438719987869263,,eaf44f6428162a27
1519919577954,-3.6104562282562256,-12.392388343811035,-1.5418659448623657,,eaf44f6428162a27
1519919577993,0.9864110946655273,-5.4013190269470215,-2.164358377456665,,eaf44f6428162a27
1519919578014,3.840299606323242,-5.305551052093506,-2.892195701599121,,eaf44f6428162a27
1519919578072,1.4077905416488647,-6.962338447570801,1.6855180263519287,,eaf44f6428162a27
1519919578101,3.1028854846954346,-9.998186111450195,-0.545877993106842,,eaf44f6428162a27
1519919578140,0.8523358106613159,-9.193734169006348,-2.9017724990844727,,eaf44f6428162a27
1519919578159,-2.8634653091430664,-12.622231483459473,-0.028730420395731926,,eaf44f6428162a27
1519919578189,-2.557007312774658,-14.48970890045166,-0.8619126081466675,,eaf44f6428162a27
1519919578218,1.3886369466781616,-14.154520034790039,-0.9097966551780701,,eaf44f6428162a27
1519919578237,3.141192674636841,-13.694833755493164,-2.7772738933563232,,eaf44f6428162a27
1519919578257,0.9672574996948242,-13.532028198242188,-3.8977603912353516,,eaf44f6428162a27
1519919578286,0.4884171485900879,-13.263877868652344,-5.679046630859375,,eaf44f6428162a27
1519919578316,1.0630255937576294,-12.890381813049316,5.640739440917969,,eaf44f6428162a27
1519919578346,2.7293899059295654,-18.282123565673828,2.940079689025879,,eaf44f6428162a27
1519919578366,4.175487995147705,-18.588581085205078,1.5322890281677246,,eaf44f6428162a27
1519919578403,7.757213592529297,-17.056293487548828,-0.6033388376235962,,eaf44f6428162a27
1519919578442,0.15322890877723694,-10.668562889099121,-0.5841852426528931,,eaf44f6428162a27
1519919578462,-0.871489405632019,-9.615114212036133,0.019153613597154617,,eaf44f6428162a27
1519919578482,-0.45010992884635925,-7.469909191131592,1.7525556087493896,,eaf44f6428162a27
1519919578521,1.7812861204147339,-0.43095630407333374,2.145204782485962,,eaf44f6428162a27
1519919578542,2.853888511657715,2.298433542251587,2.0398597717285156,,eaf44f6428162a27
1519919578560,2.9879636764526367,3.160346269607544,1.8579005002975464,,eaf44f6428162a27
1519919578589,0.20111294090747833,1.3694833517074585,-0.6320692300796509,,eaf44f6428162a27
1519919578618,-1.158793568611145,-3.380612850189209,-3.1316158771514893,,eaf44f6428162a27
1519919578648,-0.10534487664699554,-12.536040306091309,-11.60708999633789,,eaf44f6428162a27
1519919578657,4.041412353515625,-16.615758895874023,-15.964536666870117,,eaf44f6428162a27
1519919578706,0.45010992884635925,-9.90241813659668,-10.515334129333496,,eaf44f6428162a27
1519919578736,-6.100425720214844,-7.058106422424316,-8.667010307312012,,eaf44f6428162a27
1519919578784,3.773261785507202,-12.938265800476074,-0.2106897532939911,,eaf44f6428162a27
1519919578823,9.768342971801758,-1.5322890281677246,-5.238513469696045,,eaf44f6428162a27
1519919578843,9.337387084960938,-8.753201484680176,-2.4229321479797363,,eaf44f6428162a27
1519919578901,-2.853888511657715,-9.787496566772461,-0.7757213711738586,,eaf44f6428162a27
1519919578921,-1.2449848651885986,-7.536946773529053,-1.723825216293335,,eaf44f6428162a27
1519919578970,1.7525556087493896,-6.646304130554199,-1.5897499322891235,,eaf44f6428162a27
1519919579019,-0.15322890877723694,-8.523358345031738,-1.0055646896362305,,eaf44f6428162a27
1519919579048,0.545877993106842,-7.096413612365723,1.7142484188079834,,eaf44f6428162a27
1519919579087,4.223371982574463,-8.983044624328613,-0.7757213711738586,,eaf44f6428162a27
1519919579116,4.299986362457275,-7.948749542236328,-5.066130638122559,,eaf44f6428162a27
1519919579137,0.871489405632019,-10.295066833496094,-2.38462495803833,,eaf44f6428162a27
1519919579165,-4.711789131164551,-15.04516315460205,1.5514427423477173,,eaf44f6428162a27
1519919579194,-1.7334020137786865,-14.54716968536377,-1.6855180263519287,,eaf44f6428162a27
1519919579214,1.4652514457702637,-14.61420726776123,-0.19153612852096558,,eaf44f6428162a27
1519919579234,3.801992416381836,-14.250288963317871,-2.3558945655822754,,eaf44f6428162a27
1519919579273,0.047884032130241394,-13.330915451049805,-4.616020679473877,,eaf44f6428162a27
1519919579302,0.5267243981361389,-9.519346237182617,-4.702212333679199,,eaf44f6428162a27
1519919579321,1.5131354331970215,-12.497733116149902,6.742072105407715,,eaf44f6428162a27
1519919579361,3.6966474056243896,-19.45049476623535,2.030282974243164,,eaf44f6428162a27
1519919579400,7.220912456512451,-16.41464614868164,0,,eaf44f6428162a27
1519919579419,6.885724067687988,-13.35964584350586,0.9385270476341248,,eaf44f6428162a27
1519919579439,2.0590133666992188,-10.247182846069336,-0.3256114423274994,,eaf44f6428162a27
1519919579448,0.6224924325942993,-9.155426979064941,-0.5171475410461426,,eaf44f6428162a27
1519919579497,-0.26815059781074524,-5.085284233093262,0.8140285611152649,,eaf44f6428162a27
1519919579526,0.9002198576927185,-0.1149216815829277,1.5418659448623657,,eaf44f6428162a27
1519919579546,1.9345149993896484,2.1739351749420166,1.436521053314209,,eaf44f6428162a27
1519919579575,1.4173674583435059,2.959233283996582,0.9576807022094727,,eaf44f6428162a27
1519919579614,-0.2106897532939911,-1.1779472827911377,-1.158793568611145,,eaf44f6428162a27
1519919579644,-0.3926490843296051,-9.710882186889648,-7.7763671875,,eaf44f6428162a27
1519919579653,0.9672574996948242,-13.73314094543457,-12.430695533752441,,eaf44f6428162a27
1519919579704,3.5721490383148193,-15.198391914367676,-9.605537414550781,,eaf44f6428162a27
1519919579722,-0.9481038451194763,-6.349422931671143,-7.297526836395264,,eaf44f6428162a27
1519919579742,-3.734954595565796,-5.7556610107421875,-8.552088737487793,,eaf44f6428162a27
1519919579761,3.4955344200134277,-13.273454666137695,-0.727837324142456,,eaf44f6428162a27
1519919579800,3.2082302570343018,-16.012420654296875,-2.7485435009002686,,eaf44f6428162a27
1519919579810,1.6663644313812256,-11.769895553588867,2.030282974243164,,eaf44f6428162a27
1519919579829,4.175487995147705,-3.869029998779297,1.8100165128707886,,eaf44f6428162a27
1519919579859,6.45476770401001,-8.35097599029541,0.40222588181495667,,eaf44f6428162a27
1519919579918,-3.869029998779297,-12.631808280944824,-2.499546527862549,,eaf44f6428162a27
1519919579995,3.07415509223938,-5.123591423034668,-0.7852981686592102,,eaf44f6428162a27
1519919580104,2.3558945655822754,-9.011775016784668,-0.4884171485900879,,eaf44f6428162a27
1519919580181,-4.2329487800598145,-14.709975242614746,0.9193734526634216,,eaf44f6428162a27
1519919580259,2.279279947280884,-12.72757625579834,-4.185064792633057,,eaf44f6428162a27
1519919580308,-0.9097966551780701,-10.429142951965332,-2.2409727573394775,,eaf44f6428162a27
1519919580387,5.295974254608154,-19.402610778808594,2.0590133666992188,,eaf44f6428162a27
1519919580464,-0.23942017555236816,-10.285490036010742,-1.0055646896362305,,eaf44f6428162a27
1519919580591,1.0247182846069336,1.1875240802764893,0.4596867263317108,,eaf44f6428162a27
1519919580679,8.446743965148926,-26.096797943115234,-18.904617309570312,,eaf44f6428162a27
1519919580768,-1.1683704853057861,-15.782577514648438,-2.940079689025879,,eaf44f6428162a27
1519919580825,9.155426979064941,-2.6431987285614014,5.918466567993164,,eaf44f6428162a27
1519919580875,0.871489405632019,-11.233593940734863,6.971915245056152,,eaf44f6428162a27
1519919580953,-0.4596867263317108,-6.856993675231934,-1.3024457693099976,,eaf44f6428162a27
1519919581060,0.019153613597154617,-7.824251174926758,1.656787633895874,,eaf44f6428162a27
